Test Case Number: 3
0,-0.00
0,0.00
0,0.01
0,-0.00
0,-0.00
0,0.01
0,-0.00
0,0.00
0,-0.01
0,0.01
0,0.01
0,0.00
0,-0.00
0,0.01
0,-0.00
0,0.00
0,-0.01
0,-0.01
0,-0.00
0,-0.01
0,-0.01
0,0.00
0,-0.00
0,-0.02
0,-0.01
0,0.00
0,0.01
0,-0.00
0,-0.01
0,0.00
0,-0.00
0,-0.00
0,-0.01
0,0.00
0,-0.01
0,0.00
0,-0.00
0,0.00
0,-0.00
0,0.00
0,0.01
0,-0.01
0,0.00
0,0.01
0,-0.01
0,0.00
0,0.01
0,0.00
0,-0.01
0,0.00
0,-0.00
0,0.00
0,-0.01
0,-0.01
0,-0.01
0,0.00
0,-0.01
0,-0.00
0,-0.01
0,-0.00
0,0.00
0,0.00
0,-0.01
0,0.00
0,-0.00
0,-0.01
0,0.00
0,0.01
0,0.00
0,-0.01
0,0.00
0,-0.00
0,0.00
0,-0.00
0,-0.00
0,-0.01
0,0.00
0,-0.00
0,-0.02
0,0.01
0,0.00
0,-0.01
0,-0.01
0,-0.01
0,-0.00
0,0.00
0,-0.00
0,0.00
0,0.00
0,0.00
0,0.00
0,-0.01
0,0.00
0,0.00
0,-0.01
0,0.01
0,-0.01
0,-0.02
0,0.00
0,-0.01
0,-0.01
0,-0.00
0,-0.02
0,0.00
0,0.00
0,0.00
0,0.00
0,-0.00
0,0.00
0,-0.00
0,-0.00
1,-0.01
1,-0.00
1,-0.00
1,-0.01
1,-0.02
1,-0.01
1,0.00
1,-0.01
1,-0.00
1,-0.02
1,0.00
1,0.00
1,-0.00
1,-0.01
1,0.00
1,-0.02
1,0.01
1,0.00
1,-0.01
1,-0.01
1,-0.01
1,-0.01
1,-0.01
1,-0.00
1,-0.01
1,-0.00
1,-0.02
1,-0.00
1,-0.01
1,-0.01
1,-0.01
1,-0.01
1,-0.01
1,-0.01
1,-0.01
1,-0.01
1,0.01
1,-0.01
1,-0.01
1,-0.01
1,-0.00
1,0.00
1,-0.00
1,-0.01
1,0.00
1,-0.01
1,-0.01
1,-0.00
1,0.01
1,-0.00
1,-0.00
1,0.00
1,-0.01
1,-0.00
1,-0.00
1,0.00
1,-0.01
1,-0.00
1,0.00
1,-0.01
1,-0.00
1,0.01
1,-0.00
1,-0.01
1,-0.00
1,0.00
1,-0.00
1,0.00
1,0.01
1,-0.01
1,-0.00
